Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE
5	5	Absorbance wavelength 1	-0.11183	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
6	6	Absorbance wavelength 1	-0.18721	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
1	1	Absorbance wavelength 1	0.08888	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
2	2	Absorbance wavelength 1	0.10972	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
3	3	Absorbance wavelength 1	0.09314	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
4	4	Absorbance wavelength 1	0.89344	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
5	5	Absorbance wavelength 1	-0.11073	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
6	6	Absorbance wavelength 1	-0.184	A		31/10/2022 18:03	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
1	1	Absorbance wavelength 1	0.07124	A		31/10/2022 18:04	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
2	2	Absorbance wavelength 1	0.09524	A		31/10/2022 18:04	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
3	3	Absorbance wavelength 1	0.0754	A		31/10/2022 18:04	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
4	4	Absorbance wavelength 1	0.8915	A		31/10/2022 18:04	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
5	5	Absorbance wavelength 1	-0.11	A		31/10/2022 18:04	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
6	6	Absorbance wavelength 1	-0.18548	A		31/10/2022 18:04	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	40
1	1	Absorbance wavelength 1	0.93891	A		31/10/2022 18:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.9828	A		31/10/2022 18:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.8874	A		31/10/2022 18:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.95576	A		31/10/2022 18:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	-0.02068	A		31/10/2022 18:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.06059	A		31/10/2022 18:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.83154	A		31/10/2022 18:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.80236	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.79463	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.9972	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	-0.00781	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05863	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.77164	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.71806	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.69178	A		31/10/2022 18:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.9779	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.00365	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05855	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.63914	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.61237	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.58072	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.98421	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.0133	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.0572	A		31/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.54713	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.53812	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.49326	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.9862	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.01571	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05778	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.45759	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.44328	A		31/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.39989	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.9914	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.01674	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.0581	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.39544	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.36312	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.31548	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.98895	A		31/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02103	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05655	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.29477	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.30358	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.25367	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.99037	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02166	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05699	A		31/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.24875	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.24816	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.21109	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.99403	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02474	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05743	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.21002	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.21951	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.18977	A		31/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.99051	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02226	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.06	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.18492	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.20869	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.1703	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.99016	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02242	A		31/10/2022 18:21	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05837	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.17046	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.18885	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.15916	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.99136	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02399	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05941	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.15959	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.18833	A		31/10/2022 18:22	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.15576	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.9895	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02598	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05918	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.16642	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.18474	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.14892	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.98923	A		31/10/2022 18:23	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.0233	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05824	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.16098	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.18018	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.14712	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.98858	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02515	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05894	A		31/10/2022 18:24	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.15332	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.18103	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.14692	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.98805	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02682	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.0591	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.15172	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.17705	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.14548	A		31/10/2022 18:25	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
4	4	Absorbance wavelength 1	0.98621	A		31/10/2022 18:26	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
5	5	Absorbance wavelength 1	0.02541	A		31/10/2022 18:26	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
6	6	Absorbance wavelength 1	-0.05973	A		31/10/2022 18:26	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
1	1	Absorbance wavelength 1	0.15167	A		31/10/2022 18:26	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
2	2	Absorbance wavelength 1	0.17564	A		31/10/2022 18:26	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
3	3	Absorbance wavelength 1	0.14573	A		31/10/2022 18:26	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON110	28	white muscle	50
