Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE		
5	5	Absorbance wavelength 1	-0.00012	A		13/09/2023 13:55:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02252	A		13/09/2023 13:56:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.14581	A		13/09/2023 13:56:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.1557	A		13/09/2023 13:56:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.14849	A		13/09/2023 13:56:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.02206	A		13/09/2023 13:56:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00432	A		13/09/2023 13:56:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02282	A		13/09/2023 13:56:39 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.15524	A		13/09/2023 13:56:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.15579	A		13/09/2023 13:56:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.15522	A		13/09/2023 13:56:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.02429	A		13/09/2023 13:57:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00388	A		13/09/2023 13:57:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02266	A		13/09/2023 13:57:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.17368	A		13/09/2023 13:57:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.1722	A		13/09/2023 13:57:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.15845	A		13/09/2023 13:57:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.02339	A		13/09/2023 13:57:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00411	A		13/09/2023 13:57:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02314	A		13/09/2023 13:57:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.17189	A		13/09/2023 13:58:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.18	A		13/09/2023 13:58:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.17479	A		13/09/2023 13:58:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.0235	A		13/09/2023 13:58:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00253	A		13/09/2023 13:58:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02326	A		13/09/2023 13:58:34 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.17361	A		13/09/2023 13:58:41 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.18218	A		13/09/2023 13:58:48 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.17673	A		13/09/2023 13:58:55 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.02286	A		13/09/2023 13:59:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00454	A		13/09/2023 13:59:07 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02263	A		13/09/2023 13:59:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.18364	A		13/09/2023 13:59:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.18835	A		13/09/2023 13:59:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.18225	A		13/09/2023 13:59:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.02162	A		13/09/2023 13:59:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00178	A		13/09/2023 13:59:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.0243	A		13/09/2023 13:59:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.19399	A		13/09/2023 13:59:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.20931	A		13/09/2023 14:00:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.19815	A		13/09/2023 14:00:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.02111	A		13/09/2023 14:00:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00147	A		13/09/2023 14:00:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02575	A		13/09/2023 14:00:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.20139	A		13/09/2023 14:00:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.19986	A		13/09/2023 14:00:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.20256	A		13/09/2023 14:00:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.01943	A		13/09/2023 14:00:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00145	A		13/09/2023 14:01:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02549	A		13/09/2023 14:01:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.2102	A		13/09/2023 14:01:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.21128	A		13/09/2023 14:01:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.20481	A		13/09/2023 14:01:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.0188	A		13/09/2023 14:01:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	0.00082	A		13/09/2023 14:01:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02705	A		13/09/2023 14:01:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.21482	A		13/09/2023 14:01:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
2	2	Absorbance wavelength 1	0.21782	A		13/09/2023 14:02:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
3	3	Absorbance wavelength 1	0.21689	A		13/09/2023 14:02:07 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
4	4	Absorbance wavelength 1	0.018	A		13/09/2023 14:02:14 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
5	5	Absorbance wavelength 1	-0.00141	A		13/09/2023 14:02:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
6	6	Absorbance wavelength 1	-0.02854	A		13/09/2023 14:02:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD008	36	White muscle	50		
1	1	Absorbance wavelength 1	0.13247	A		13/09/2023 14:13:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.12987	A		13/09/2023 14:13:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.10429	A		13/09/2023 14:13:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.0565	A		13/09/2023 14:13:33 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01057	A		13/09/2023 14:13:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.00974	A		13/09/2023 14:13:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.14631	A		13/09/2023 14:13:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.1478	A		13/09/2023 14:14:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.13153	A		13/09/2023 14:14:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.05831	A		13/09/2023 14:14:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01051	A		13/09/2023 14:14:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.01068	A		13/09/2023 14:14:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.14175	A		13/09/2023 14:14:34 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.15904	A		13/09/2023 14:14:41 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.13897	A		13/09/2023 14:14:46 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.06287	A		13/09/2023 14:14:53 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01268	A		13/09/2023 14:14:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.00984	A		13/09/2023 14:15:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.16927	A		13/09/2023 14:15:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.18986	A		13/09/2023 14:15:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.1524	A		13/09/2023 14:15:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.05865	A		13/09/2023 14:15:34 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01059	A		13/09/2023 14:15:41 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.00948	A		13/09/2023 14:15:48 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.16925	A		13/09/2023 14:15:55 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.2172	A		13/09/2023 14:16:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.18288	A		13/09/2023 14:16:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.05849	A		13/09/2023 14:16:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01077	A		13/09/2023 14:16:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.00892	A		13/09/2023 14:16:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.20773	A		13/09/2023 14:16:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.25031	A		13/09/2023 14:16:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.18831	A		13/09/2023 14:16:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.06093	A		13/09/2023 14:16:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01227	A		13/09/2023 14:17:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.01027	A		13/09/2023 14:17:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.21531	A		13/09/2023 14:17:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.19982	A		13/09/2023 14:17:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.21269	A		13/09/2023 14:17:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.05994	A		13/09/2023 14:17:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01166	A		13/09/2023 14:17:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.00989	A		13/09/2023 14:17:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.20583	A		13/09/2023 14:17:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.21319	A		13/09/2023 14:18:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.22833	A		13/09/2023 14:18:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.06132	A		13/09/2023 14:18:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01235	A		13/09/2023 14:18:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.01116	A		13/09/2023 14:18:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.23201	A		13/09/2023 14:18:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
2	2	Absorbance wavelength 1	0.26151	A		13/09/2023 14:18:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
3	3	Absorbance wavelength 1	0.23264	A		13/09/2023 14:18:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
4	4	Absorbance wavelength 1	0.06283	A		13/09/2023 14:18:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
5	5	Absorbance wavelength 1	0.01366	A		13/09/2023 14:19:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
6	6	Absorbance wavelength 1	0.01206	A		13/09/2023 14:19:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
1	1	Absorbance wavelength 1	0.21361	A		13/09/2023 14:19:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES172	37	White muscle	50		
